Sample.ID	circ25503	circ1057	circ12861	circ26539	circ12207	circ17403	circ21294	circ7177	circ20012	circ2748	circ5511	circ16827	circ7852	circ5999	circ10504	circ20464	circ16822	circ8487	circ14192	circ12297	circ6877	circ6066	circ196	circ217	circ3279	circ202	circ17411	circ206	circ246	circ17709	circ15905	circ12095	circ14091	circ14544	circ5918	circ27587	circ4215	circ16286	circ3518	circ4735	circ22965	circ364	circ17406	circ18795	circ17606	circ19323	circ5522	circ18268	circ17231	circ13670	circ2066	circ22417	circ21473	circ22526	circ14478	circ5960	circ18608	circ13522	circ20873	circ3752	circ27173	circ15748	circ2055	circ18861	circ192	circ21224	circ18988	circ22620	circ16315	circ24900	circ2349	circ5840	circ11895	circ2227	circ22401	circ19960	circ20106	circ21770	circ8598	circ3225	circ6272	circ22416	circ2054	circ24542	circ7480	circ7894	circ8638	circ20314	circ5172	circ20629	circ21958	circ19332	circ14179	circ13342	circ5165	circ13566	circ9809	circ11489	circ27057	circ27181	circ1162	circ10323	circ10934	circ21483	circ13289	circ20583	circ199	circ18238	circ22114	circ25042	circ24826	circ12339	circ5193	circ9774	circ12575	circ13941	circ16317	circ8675	circ26295	circ4548	circ25406	circ4193	circ14613	circ25314	circ12170	circ23422	circ3674	circ9766	circ22544	circ15109	circ728	circ21762	circ10052	circ10360	circ3014	circ11856	circ24688	circ252	circ26331	circ9670	circ21412	circ23683	circ4564	circ14542	circ17425	circ8137	circ8232	circ15409	circ21131	circ10931	circ11368	circ24231	circ5016	circ26822	circ23937	circ13696	circ22419	circ2576	circ1856	circ6879	circ20604	circ25828	circ6799	circ1952	circ12921	circ21220	circ9116	circ8267	circ6540	circ22660	circ11812	circ10362	circ12192	circ6672	circ14747	circ23519	circ25162	circ26107	circ23844	circ22040	circ15236	circ16769	circ15965	circ3113	circ22159	circ14882	circ1470	circ20839	circ24915	circ16441	circ840	circ20148	circ20689	circ23809	circ19394	circ1640	circ12371	circ19586	circ13923	circ20416	circ1048	circ24562	circ18804	circ5108	circ719	circ9586	circ8123	circ11857	circ17157	circ25710	circ18288	circ24197	circ25367	circ24028	circ18914	circ15189	circ7811	circ9044	circ22014	circ17412	circ19215	circ7245	circ195	circ24687	circ25906	circ3470	circ12932	circ8101	circ2524	circ1407	circ1955	circ5184	circ12194	circ3564	circ970	circ6580	circ5872	circ23275	circ5152	circ22891	circ7509	circ1969	circ25911	circ8758	circ18246	circ26660	circ25278	circ13288	circ24342	circ23880	circ20402	circ6515	circ17405	circ5170	circ23768	circ12620	circ27329	circ26031	circ17574	circ1994	circ4131	circ22043	circ26602	circ12036	circ12370	circ26647	circ22504	circ20830	circ16443	circ2276	circ5625	circ19975	circ16011	circ10022	circ10021	circ13202	circ4449	circ19548	circ6937	circ5670	circ17079	circ24182	circ5191	circ12827	circ20158	circ21051	circ11536	circ17833	circ20768	circ7384	circ21844	circ1112	circ7097	circ23639	circ4370	circ17067	circ2886	circ6365	circ3784	circ9373	circ26833	circ5309	circ22798	circ22955	circ7884	circ9107	circ11938	circ16567	circ25889	circ9118	circ25924	circ23164	circ13511	circ14197	circ529	circ12265	circ22696	circ10779	circ23601	circ5962	circ23717	circ23716	circ27374	circ4632	circ413	circ3252	circ24341	circ23709	circ23708	circ26782	circ24895	circ4214	circ21301	circ6415	circ5967	circ15448	circ16948	circ9504	circ15406	circ8728	circ26143	circ13720	circ4043	circ12706	circ15003	circ3756	circ24880	circ2849	circ22492	circ5178	circ22874	circ18370	circ20763	circ5531	circ2995	circ6739	circ7443	circ4220	circ19720	circ8478	circ26740	circ11624	circ21933	circ22537	circ20992	circ2059	circ15317	circ27024	circ25513	circ14439	circ7964	circ21108	circ19874	circ15592	circ11454	circ9035	circ4128	circ16691	circ142	circ15044	circ24546	circ26946	circ21794	circ9624	circ14460	circ16509	circ15118	circ17250	circ17714	circ23450	circ11040	circ23832	circ6685	circ27163	circ3911	circ24543	circ11762	circ22820	circ1211	circ23546	circ22397	circ1045	circ2145	circ24994	circ20859	circ16040	circ23583	circ5755	circ18397	circ12815	circ9221	circ7163	circ19392	circ7234	circ17279	circ12699	circ3973	circ4147	circ3882	circ21709	circ8332	circ23520	circ18685	circ21619	circ11965	circ4572	circ16886	circ12508	circ1182	circ26865	circ16340	circ21003	circ1822	circ619	circ305	circ11225	circ21813	circ3423	circ24418	circ5885	circ24759	circ23179	circ13281	circ9224	circ4711	circ26894	circ16575	circ20175	circ21871	circ26713	circ11723	circ22472	circ2166	circ23056	circ19912	circ24890	circ5848	circ1288	circ17982	circ9918	circ6593	circ5616	circ538	circ26976	circ11152	circ5806	circ18893	circ18605	circ953	circ24800	circ7323	circ17334	circ17554	circ2839	circ22653	circ7270	circ22518	circ4813	circ15966	circ6960	circ18873	circ12099	circ11497	circ1177	circ9660	circ25655	circ8434	circ8381	circ5473	circ9032	circ20367	circ26448	circ14829	circ11233	circ19525	circ12284	circ25472	circ9897	circ9042	circ20943	circ3059	circ11776	circ14264	circ8032	circ9079	circ27538	circ24733	circ19757	circ26779	circ27051	circ21897	circ3735	circ17267	circ27	circ11314	circ11553	circ23534	circ21246	circ12604	circ20418	circ12146	circ26527	circ15404	circ5227	circ6930	circ14540	circ3602	circ2094	circ2541	circ219	circ835	circ14372	circ22943	circ17228	circ3232	circ10149	circ12572	circ24470	circ10646	circ8873	circ19195	circ7733	circ21262	circ24345	circ7626	circ11178	circ17223	circ207	circ7886	circ20353	circ149	circ7179	circ20567	circ19013	circ15886	circ11676	circ4638	circ4163	circ12895	circ17386	circ26170	circ3118	circ11794	circ17615	circ7440	circ21724	circ18386	circ13446	circ7077	circ19637	circ12709	circ18396	circ26431	circ15120	circ18820	circ26146	circ6542	circ22633	circ25329	circ24483	circ25333	circ23364	circ19972	circ25072	circ21758	circ11733	circ1867	circ18123	circ8229	circ22457	circ11656	circ21068	circ16816	circ26859	circ14530	circ26824	circ18587	circ21639	circ14154	circ2233	circ20539	circ23539	circ24340	circ2241	circ26871	circ9676	circ20950	circ23376	circ11111	circ922	circ13283	circ14451	circ3390	circ24029	circ8642	circ19205	circ5067	circ16619	circ20064	circ14472	circ4648	circ9210	circ18558	circ8126	circ25661	circ3432	circ15013	circ15972	circ91	circ6168	circ18993	circ18992	circ22431	circ16113	circ16407	circ22924	circ11850	circ8058	circ22411	circ876	circ1970	circ21366	circ7580	circ26874	circ19575	circ14776	circ21895	circ7344	circ5355	circ4794	circ18935	circ9419	circ15203	circ3570	circ1205	circ12368	circ14137	circ3634	circ23699	circ8154	circ26764	circ10729	circ18022	circ19976	circ5099	circ21841	circ22307	circ21297	circ25287	circ16638	circ8602	circ21820	circ4535	circ19626	circ13584	circ27243	circ18273	circ24176	circ8243	circ3032	circ12514	circ12132	circ9485	circ23697	circ10529	circ31	circ27540	circ27060	circ13154	circ22563	circ17776	circ22116	circ8578	circ1857	circ21721	circ4669	circ14930	circ18798	circ6974	circ26422	circ24043	circ13024	circ10848	circ26292	circ21515	circ13002	circ16674	circ16488	circ22792	circ5542	circ21460	circ21971	circ13367	circ2918	circ16972	circ13378	circ21097	circ25626	circ20470	circ13241	circ25970	circ12208	circ21753	circ14177	circ12111	circ17209	circ23721	circ23720	circ5382	circ15959	circ27009	circ11735	circ22330	circ13085	circ11543	circ818	circ8047	circ10701	circ23609	circ22025	circ8473	circ14245	circ4133	circ13507	circ7761	circ1626	circ8984	circ6185	circ22391	circ3755	circ11254	circ9784	circ3896	circ23789	circ13579	circ12610	circ20656	circ22191	circ7211	circ15773	circ8911	circ15148	circ23504	circ5850	circ432	circ3852	circ13131	circ5198	circ24196	circ3650	circ15548	circ11125	circ6457	circ5224	circ7939	circ16577	circ18252	circ19330	circ24419	circ16016	circ13099	circ25624	circ12152	circ13769	circ23092	circ26326	circ11311	circ8943	circ21708	circ20924	circ20083	circ20161	circ9063	circ4155	circ13010	circ13198	circ3807	circ10321	circ5091	circ23201	circ26468	circ2379	circ7920	circ10674	circ9854	circ11405	circ8043	circ18968	circ21623	circ52	circ3202	circ13679	circ8173	circ10662	circ9139	circ14287	circ12096	circ20644	circ12574	circ13706	circ22961	circ1026	circ5148	circ18303	circ22361	circ857	circ794	circ25830	circ21771	circ3572	circ15015	circ14130	circ2811	circ26163	circ22021	circ500	circ23261	circ598	circ6206	circ11323	circ23685	circ9366	circ12585	circ22655	circ17401	circ15231	circ26442	circ20293	circ5580	circ3594	circ3521	circ12319	circ14513	circ5969	circ12708	circ9175	circ15016	circ18763	circ13184	circ7706	circ6009	circ2645	circ6466	circ21305	circ21755	circ7362	circ17409	circ20059	circ5464	circ26564	circ26857	circ13162	circ26916	circ8988	circ7326	circ2521	circ26970	circ18425	circ2085	circ5183	circ10162	circ18237	circ8694	circ12826	circ371	circ16646	circ17102	circ22522	circ8201	circ1231	circ22951	circ8516	circ22669	circ11043	circ24585	circ211	circ14945	circ9698	circ19865	circ12998	circ14901	circ16556	circ16135	circ26758	circ8867	circ15950	circ15397	circ11207	circ8571	circ4150	circ11555	circ13018	circ6625	circ19590	circ21395	circ25062	circ17131	circ13474	circ19368	circ23448	circ22122	circ15598	circ19627	circ4063	circ531	circ2216	circ1561	circ12987	circ16689	circ19853	circ19375	circ8468	circ23736	circ26784	circ14462	circ14049	circ6490	circ26714	circ1774	circ26415	circ6669	circ12372	circ3114	circ3033	circ25195	circ24309	circ24445	circ4814	circ5270	circ22230	circ20457	circ18278	circ7993	circ22323	circ18682	circ19134	circ6481	circ4667	circ12001	circ13699	circ5946	circ6288	circ15228	circ22948	circ2113	circ7555	circ21947	circ16275	circ9865	circ15595	circ21078	circ23433	circ23168	circ13345	circ1131	circ9913	circ12805	circ2462	circ11818	circ11947	circ5873	circ7972	circ21318	circ22710	circ1401	circ24597	circ25473	circ24081	circ26019	circ1944	circ18942	circ26830	circ15530	circ27269	circ26004	circ15004	circ22404	circ14627	circ17434	circ27599	circ24489	circ25601	circ15110	circ24879	circ20322	circ9162	circ4792	circ16602	circ10833	circ5263	circ14670	circ3006	circ20939	circ595	circ13308	circ22719	circ11919	circ11918	circ16547	circ11906	circ22864	circ19647	circ23864	circ13772	circ4372	circ26199	circ9511	circ13278	circ14194	circ8821	circ27456	circ21020	circ14057	circ15651	circ21115	circ10921	circ6967	circ16415	circ23370	circ21339	circ6224	circ4818	circ12348	circ1263	circ27446	circ15896	circ21683	circ19425	circ19424	circ15532	circ21803	circ18730	circ19428	circ19427	circ9491	circ7436	circ6459	circ6458	circ6787	circ9701
AT10.TC	0.0132985	0.0797912	0	0.0265971	0.0265971	0.0265971	0	0.0398956	0	0.0265971	0.0398956	0	0.0132985	0.0132985	0.0265971	0.0398956	0	0	0.0132985	0.0132985	0	0.0132985	0.0797912	0.226075	0.319165	0.172881	0.159582	0.0398956	0.0132985	0.0664927	0.0797912	0.0132985	0	0	0.0398956	0	0	0	0.0132985	0.0132985	0.0132985	0.0265971	0	0.0398956	0.0132985	0.0265971	0.0398956	0	0.0398956	0	0.0132985	0	0.0132985	0	0	0	0.0398956	0.0132985	0.0132985	0	3.03207	0.904301	0.45215	0.465449	0.332463	0.212777	0.252672	0.239374	0.239374	0.172881	0.172881	0.0930898	0.292568	0.106388	0.265971	0.279269	0.18618	0.106388	0.159582	0.146284	0.119687	0.412255	0.239374	0.0664927	0.0930898	0.0398956	0.0930898	0.0531941	0	0.159582	0.199478	0.146284	0.199478	0.132985	0.0797912	0.0930898	0.119687	0.0930898	0	0.146284	0.0664927	0.0265971	0.0797912	0.0930898	0.0664927	0.106388	0.106388	0.0398956	0.119687	0.0930898	0.0531941	0.119687	0.132985	0.132985	0.0930898	0.0531941	0.106388	0.0930898	0.0664927	0.0531941	0.0398956	0.0265971	0.0398956	0.172881	0.0531941	0.119687	0.0398956	0	0.0265971	0.0664927	0.0265971	0.0664927	0.0797912	0.0797912	0.0797912	0.0930898	0.0265971	0.0132985	0.0132985	0.0797912	0.0132985	0.0531941	0.0265971	0.106388	0.0265971	0.0265971	0.0398956	0.0265971	0.106388	0.0398956	0.0664927	0.0664927	0.0930898	0.0265971	0.0531941	0.0132985	0.172881	0.0664927	0	0.119687	0.0398956	0.0132985	0.0797912	0.0398956	0	0.0664927	0.0797912	0.0132985	0	0.0664927	0.0531941	0	0.0797912	0.0531941	0.0265971	0	0.0930898	0.0531941	0.0664927	0.0797912	0.0398956	0.0664927	0.0398956	0.0531941	0.0265971	0.0531941	0	0.0265971	0.0664927	0.106388	0.0132985	0.0531941	0.0265971	0.0265971	0.0132985	0	0.0531941	0.0265971	0.0531941	0.119687	0.0265971	0	0.0265971	0.0132985	0.0398956	0.0664927	0	0	0.0265971	0.0132985	0.0398956	0.0531941	0.0398956	0.0664927	0.0265971	0.0265971	0	0.0265971	0.0531941	0.0132985	0.0398956	0	0.0398956	0.0132985	0.0265971	0.0398956	0	0.0132985	0.0265971	0.0132985	0	0.0797912	0.0398956	0	0.0531941	0	0.0265971	0.0265971	0.0664927	0	0	0.0265971	0.0265971	0.0531941	0.0398956	0.0132985	0.0132985	0.0664927	0	0.0398956	0.0132985	0.0398956	0.0265971	0.0265971	0	0	0.0398956	0.0398956	0.0664927	0.0132985	0	0.0132985	0.0265971	0.0265971	0.0132985	0.0531941	0.0531941	0	0	0.0132985	0.0132985	0.0132985	0	0	0	0.0265971	0.0132985	0.0664927	0.0132985	0.0398956	0	0	0.0265971	0.0398956	0.0531941	0.0398956	0	0	0.0398956	0	0.0265971	0.0664927	0.0531941	0.0398956	0.0132985	0.0132985	0.0265971	0.0930898	0	0.0265971	0.0265971	0.0930898	0	0.0531941	0.0265971	0	0.0398956	0.0265971	0.0132985	0	0.0531941	0.0132985	0	0.0531941	0	0.0265971	0	0.0531941	0	0.0398956	0.0398956	0.0398956	0.0797912	0	0.0132985	0.0531941	0.0398956	0.0132985	0.0132985	0.0265971	0.0398956	0.0265971	0	0.0531941	0.0265971	0	0	0.0398956	0	0	0.0132985	0	0.0398956	0.0797912	0.0531941	0.0265971	0.0132985	0	0.0265971	0.0132985	0	0.0265971	0.0664927	0.0132985	0.0398956	0	0.0664927	0.0398956	0.0132985	0.0265971	0.0265971	0.0132985	0	0.0265971	0.0132985	0.0265971	0	0.0398956	0.0265971	0	0.0132985	0	0.0132985	0.0265971	0	0.0398956	0.0398956	0.0132985	0.0265971	0	0.0132985	0	0.0398956	0.0398956	0.0132985	0.0132985	0.0265971	0	0.0265971	0.0132985	0.0132985	0.0398956	0	0	0.0398956	0	0.0132985	0.0265971	0.0398956	0	0.0664927	0.0398956	0.0797912	0.0265971	0	0.0132985	0	0.0132985	0	0.0132985	0.0531941	0	0	0.0132985	0.0265971	0	0.0265971	0	0	0	0	0.0132985	0.0265971	0	0	0.0265971	0.0265971	0.0265971	0	0.0132985	0.0265971	0.0398956	0	0	0.0531941	0	0.0132985	0	0.0132985	0	0	0.0265971	0.0398956	0.0132985	0.0132985	0	0	0.0132985	0	0.0132985	0	0	0	0.0398956	0.0132985	0	0.0132985	0	0.0398956	0.0265971	0	0.0132985	0	0.0132985	0.0398956	0.0398956	0.0265971	0	0.0132985	0	0	0.0398956	0.0132985	0.0132985	0.0132985	0	0.0531941	0.0132985	0	0	0	0.0132985	0	0.0664927	0.0132985	0	0.0531941	0.0664927	0.0132985	0.0265971	0	0	0	0.0132985	0.0132985	0.0664927	0.0398956	0	0	0	0.0132985	0.0132985	0	0.0132985	0	0.0132985	0.0265971	0.0531941	0.0132985	0	0	0.0398956	0.0531941	0.0797912	0	0	0.0132985	0.0132985	0	0	0	0	0.0132985	0.0398956	0	0.0398956	0.0132985	0.0132985	0.0265971	0	0.0132985	0	0.0265971	0.0265971	0	0.0132985	0.0265971	0.0132985	0.0132985	0.0132985	0.0132985	0	0.0132985	0.0132985	0	0.0265971	0	0	0	0.0132985	0.0132985	0	0	0.0265971	0.0265971	0	0.0398956	0.0132985	0	0	0	0.0265971	0.0132985	0	0.0398956	0	0.0132985	0	0	0	0.0132985	0.0265971	0.0132985	0	0	0	0	0.0132985	0.0398956	0.0132985	0.0132985	0.0398956	0	0.0531941	0	0	0	0.0132985	0.0398956	0.0132985	0	0	0.0265971	0.0132985	0	0	0.0132985	0	0	0.0265971	0	0.0265971	0	0.0132985	0.0132985	0.0398956	0	0	0	0.0398956	0.0132985	0.0132985	0.0132985	0.0132985	0	0	0.0265971	0.0132985	0.0398956	0.0265971	0	0	0	0.0132985	0.0265971	0.0531941	0.0265971	0	0.0265971	0.0265971	0.0132985	0.0132985	0.0265971	0	0	0	0.0132985	0.0132985	0.0398956	0.0398956	0	0.0132985	0.0132985	0	0.0132985	0.0132985	0	0.0132985	0.0132985	0.0132985	0	0	0.0132985	0	0	0.0132985	0.0132985	0.0265971	0	0.0265971	0	0	0	0	0	0	0.0132985	0	0.0265971	0.0132985	0.0132985	0.0265971	0	0.0265971	0.0132985	0	0	0.0132985	0	0.0265971	0.0132985	0	0.0265971	0.0398956	0.0265971	0.0265971	0.0265971	0	0	0	0.0265971	0.0132985	0	0	0.0265971	0	0.0132985	0	0.0132985	0	0	0.0132985	0.0398956	0	0.0265971	0	0	0	0	0	0.0132985	0	0.0132985	0	0.0132985	0.0132985	0.0398956	0.0132985	0	0	0.0265971	0	0	0.0132985	0.0132985	0	0	0	0.0265971	0.0132985	0	0	0.0132985	0	0.0132985	0.0132985	0	0	0	0	0	0.0132985	0.0265971	0	0.0132985	0	0.0265971	0	0.0132985	0.0398956	0.0398956	0	0.0132985	0.0265971	0.0132985	0.0132985	0.0265971	0.0265971	0.0265971	0.0132985	0	0	0.0132985	0.0132985	0.0132985	0	0	0	0	0.0132985	0.0398956	0	0	0.0398956	0	0.0265971	0.0132985	0.0132985	0.0265971	0	0.0132985	0	0.0398956	0.0132985	0.0531941	0.0265971	0.0132985	0	0	0.0132985	0	0.0132985	0	0	0	0.0531941	0	0.0132985	0	0.0132985	0	0.0132985	0.0132985	0.0531941	0.0265971	0.0132985	0	0.0398956	0	0	0	0.0265971	0.0132985	0.0132985	0.0398956	0	0	0	0.0398956	0	0	0.0132985	0	0	0	0.0132985	0	0.0132985	0	0	0.0132985	0.0265971	0	0.0265971	0.0398956	0.0132985	0.0132985	0.0265971	0	0.0132985	0.0132985	0	0.0132985	0	0.0132985	0.0265971	0.0265971	0.0132985	0.0132985	0	0.0132985	0.0265971	0	0.0132985	0.0398956	0.0265971	0	0	0.0265971	0	0	0	0.0132985	0	0.0132985	0.0132985	0	0.0398956	0.0132985	0	0	0	0.0132985	0.0265971	0	0	0	0	0	0.0132985	0.0265971	0.0132985	0	0	0	0	0	0.0265971	0.0132985	0	0	0	0	0.0265971	0.0265971	0	0.0132985	0	0	0.0132985	0.0132985	0	0	0.0132985	0	0.0265971	0	0	0	0	0	0	0	0	0	0.0132985	0	0.0132985	0	0.0132985	0.0132985	0	0	0	0	0	0	0.0132985	0	0	0	0	0	0.0132985	0	0.0132985	0	0.0132985	0	0	0	0.0132985	0.0265971	0	0	0	0	0.0132985	0	0.0132985	0	0	0	0.0265971	0.0265971	0.0132985	0.0132985	0.0132985	0.0132985	0	0.0132985	0.0132985	0.0132985	0.0265971	0	0	0.0132985	0.0132985	0	0.0132985	0	0.0132985	0	0	0	0.0132985	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0132985	0.0265971	0	0	0.0265971	0.0265971	0	0	0	0	0	0.0132985	0	0	0.0132985	0	0	0.0132985	0	0	0	0	0	0	0.0132985	0	0.0132985	0	0	0	0	0	0	0.0265971	0.0132985	0	0	0.0132985	0	0	0	0	0	0.0132985	0.0265971	0	0	0	0.0132985	0	0	0	0	0	0	0	0.0132985	0	0	0	0.0132985	0	0	0.0132985	0.0132985	0.0132985	0.0132985	0	0	0.0132985	0
